1	3	7	18
0	3	1	18
0	3	0	18
1	3	4	18
2	3	9	18
3	3	12	18
0	3	0	18
2	3	9	18
1	3	4	18
0	3	0	18
3	3	15	18
3	3	8	18
3	3	13	18
2	3	6	18
0	3	0	18
0	3	0	18
2	3	4	18
2	3	12	18
2	3	13	18
0	3	3	18
0	3	1	18
0	3	0	18
2	3	8	18
3	3	15	18
1	3	8	18
1	3	3	18
0	3	0	18
0	3	0	18
0	3	2	18
2	3	13	18
1	3	2	18
1	3	9	18
1	3	4	18
3	3	10	18
0	3	0	18
0	3	0	18
1	3	4	18
0	3	0	18
0	3	0	18
0	3	2	18
1	3	5	18
0	3	6	18
2	3	10	18
0	3	0	18
0	3	0	18
0	3	2	18
0	3	0	18
0	3	2	18
0	3	0	18
0	3	0	18
0	3	3	18
0	3	3	18
3	3	6	18
1	3	2	18
3	3	9	18
1	3	5	18
0	3	1	18
3	3	10	18
2	3	5	18
1	3	4	18
2	3	5	18
2	3	11	18
0	3	0	18
0	3	0	18
0	3	3	18
0	3	0	18
1	3	2	18
1	3	3	18
0	3	0	18
0	3	1	18
1	3	4	18
2	3	9	18
2	3	9	18
2	3	8	18
2	3	11	18
2	3	8	18
3	3	12	18
2	3	11	18
3	3	14	18
1	3	8	18
2	3	12	18
1	3	2	18
1	3	5	18
0	3	2	18
0	3	0	18
2	3	7	18
1	3	4	18
0	3	0	18
0	3	0	18
0	3	5	18
2	3	9	18
2	3	13	18
1	3	1	18
2	3	13	18
2	3	9	18
2	3	11	18
2	3	3	18
0	3	1	18
3	3	10	18
0	3	0	18
1	3	11	18
3	3	11	18
1	3	10	18
2	3	13	18
0	3	2	18
0	3	0	18
1	3	8	18
2	3	12	18
1	3	8	18
2	3	4	18
1	3	9	18
0	3	0	18
0	3	0	18
1	3	3	18
0	3	1	18
1	3	4	18
1	3	12	18
1	3	5	18
2	3	4	18
1	3	6	18
0	3	2	18
0	3	5	18
1	3	6	18
0	3	0	18
1	3	6	18
3	3	13	18
0	3	1	18
1	3	3	18
1	3	1	18
1	3	3	18
1	3	2	18
2	3	13	18
2	3	11	18
1	3	9	18
1	3	8	18
0	3	5	18
0	3	3	18
1	3	10	18
2	3	12	18
2	3	12	18
1	3	7	18
2	3	14	18
0	3	0	18
0	3	0	18
2	3	7	18
0	3	0	18
1	3	6	18
0	3	0	18
1	3	4	18
2	3	10	18
2	3	10	18
0	3	0	18
0	3	1	18
0	3	1	18
0	3	1	18
2	3	12	18
0	3	2	18
1	3	4	18
2	3	4	18
2	3	5	18
0	3	2	18
0	3	0	18
0	3	3	18
1	3	4	18
0	3	0	18
0	3	0	18
0	3	0	18
